0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.400807083,0.028330955,-0.021112943,-0.150487947,0.104468398,-0.136609099,0.266703181,-0.012749133,-0.002401647,-0.234342862,-0.141705278,-0.091754452,-0.067286047,0.000611973,0.191443644,-0.090849406,0.061025044,-0.00701268,-0.001830737,-0.104076923,0.003070133,-0.149407038,0.144611932,-0.110246593,-0.078769532,-0.013031725,-0.057185335,-0.025803318,0.03281795,-0.036594874,-0.015842274,0.128903279,-0.001312938,0.014922922,-0.076407152,-0.078631075,0.106439571,-0.01722098,0.023248884,0.003427304,0.048670285,0.058141512,0.002018825,0.01505878,0.036553321,0.003884374,0.007911078,-0.036184967,0.082255502,-0.010938915,0.008666504,0.091635679,-0.093008361,0.008234036,-0.005527215,0.052610934,-0.10351816,-0.041637543,0.044447426,-0.045023771,0.042107929,-0.026621407,-0.024341369,0.028049442,0.035977298,0.032068702,0.012524631,-0.09234208,0.073968346,0.012923102,-0.073366109,0.065768243,0.01423107,0.032959328,-0.042624503,0.037948476,-0.007037421,-0.004046655,0.064377514,-0.043013644,0.029190565,0.056015925,0.001112281,-0.019142499,0.013860881,0.048278931,0.049955204,-0.063625914,0.031650556,-0.022692304,0.048995826,0.010360995,0.035672147,0.012986886,0.074478891,-0.01121859,-0.032136478,-0.051485564,0.000733136,-0.073610208,0
0.39198559,-0.103759268,-0.02220178,-0.151116081,-0.00607725,-0.039604182,0.048238829,-0.014749118,-0.054864938,-0.070624507,0.014497353,-0.014613286,0.153342821,0.072597066,0.155707865,0.045467994,-0.017059319,-0.078347558,-0.066754782,0.115145586,-0.076847858,-0.030273018,-0.009396559,-0.025476824,-0.053687466,-0.050184506,-0.061683118,-0.134268222,-0.071195169,-0.010607725,-0.108949174,0.0570566,0.053522524,-0.010930673,0.078073169,0.022911778,0.160519479,-0.046283206,-0.075167205,0.013936676,-0.007795749,0.147941004,0.007069962,-0.056108424,0.082622537,-0.076591677,-0.024026292,0.170684694,0.057124076,0.044525221,0.000806509,0.077236549,-0.079411764,-0.010015751,0.009015981,-0.026007409,0.056256071,-0.013163137,0.077992551,0.033655443,-0.037857401,0.013220059,0.000286853,-0.02525063,-0.063209513,0.00871079,-0.042952412,-0.042245544,-0.042739699,0.051195444,-0.043151629,-0.021396667,-0.000582749,0.048760202,-0.026049622,0.096776902,0.040676061,0.131783533,0.012151637,0.073121607,0.00311555,-0.075685279,-0.002680894,0.000997362,-0.011984937,0.021970495,-0.069086927,0.062641413,-0.028535656,0.026225749,0.017923001,-0.036184822,0.015820177,-0.025690298,-0.028071505,-0.029709631,-0.049628075,-0.072835111,0.06332116,0.0547774,0
0.416087746,-0.156239195,-0.06453075,0.007037333,-0.017163596,0.325629451,0.029562358,0.052131246,-0.106401154,-0.063914602,-0.040590283,-0.037456212,0.086577026,0.036720073,0.051343322,-0.034743791,0.025116911,-0.055576424,-0.057198183,-0.079602881,-0.016480763,0.041792876,0.029648491,0.022849554,0.002994038,-0.004455541,-0.161630518,-0.024229394,-0.045387482,0.019637284,0.027307841,0.039384882,-0.011950893,-0.020779351,0.143489395,0.066333782,0.106755021,0.02589569,-0.128693935,0.079106107,-0.104908345,0.067307304,-0.037964812,0.046913851,0.119928479,0.060069637,0.020532817,0.05889659,0.083408354,0.062013602,-0.018910798,0.010678273,-0.047672212,-0.03405013,0.040876937,-0.106646313,0.069580225,0.032273532,0.077405228,0.027543299,-0.013854318,0.023364397,-0.011424431,-0.047587697,-0.012239914,0.028980282,0.037568243,-0.02059552,-0.055252854,0.075392089,0.006176368,-0.005187757,-0.009438683,-0.016212078,0.031826043,0.084391758,0.100838351,0.002021058,-0.001826594,0.036782443,-0.059573003,-0.084781298,0.029713859,-0.020699533,-0.073901527,-0.01726449,-0.066408121,0.023507957,0.008557733,0.127490784,-0.049625403,-0.00148229,-0.023188701,-0.02671029,-0.034235919,-0.031577407,-0.101652438,-0.008219669,0.087182534,-0.11946471,0
0.410446844,0.182722131,0.057908515,0.093487905,0.102826575,-0.047939279,-0.092476149,-0.052753423,-0.133466699,-0.094778102,0.166224515,0.14703203,0.026600124,-0.056672226,-0.105010808,-0.079966196,-0.107295288,-0.106766298,0.119278833,0.08655478,-0.034805548,0.083343171,-0.113369281,0.07730673,0.081506382,0.009400504,0.017871368,0.052447608,0.032931909,-0.019931158,-0.01216562,0.032697776,0.003510947,-0.042356275,-0.094734519,0.01038561,-0.083066492,-0.01806057,-0.078169082,0.029903607,0.126261662,-0.003738364,-0.092552709,-0.029224906,-0.073515225,0.119524382,-0.036876616,-0.144000032,-0.027507399,0.061408369,-0.017930119,0.086943537,0.023444724,-0.021982847,-0.043108079,-0.00797414,-0.032598536,0.058253118,0.066397806,-0.033853496,0.040231561,0.083799887,0.043510469,-0.006061257,-0.03717457,-0.031636091,-0.017472923,-0.125014686,-0.003458534,-0.070326677,0.038832601,-0.018244553,-0.079415352,0.065671484,-0.078324267,0.049797255,-0.006511312,0.06029729,-0.005625081,0.087955276,-0.045802557,0.058989231,0.061628206,-0.042738779,-0.071426984,0.017681558,-0.050633081,0.056860111,-0.097268691,0.006092682,0.053401462,0.011297647,0.077573245,-0.076025251,0.057327138,0.078357388,-0.098959636,0.060235708,0.002418122,-0.009003949,0
0.43917222,-0.100859729,-0.044605109,-0.112108679,0.076437901,-0.088827317,0.131832704,0.015462101,0.114270281,0.086494895,-0.034582841,-0.013226969,-0.041886153,-0.013888645,0.006354744,0.010026964,0.104592106,0.202816892,0.063149051,0.077209337,-0.115954761,0.035389373,0.077457589,-0.057342538,0.032132886,-0.019047521,-0.069000862,0.050623898,-0.033431883,-0.024306984,-0.060325223,0.015478021,-0.126637335,-0.067709621,0.120223486,-0.055061556,-0.129414909,-0.016314689,-0.050833248,0.064907395,-0.128167305,0.05676421,0.034557867,-0.045006211,0.014061174,-0.054610063,0.057053383,-0.095058141,-0.136184832,-0.00278214,0.026114947,0.077267471,0.050502977,-0.060264133,0.073655527,-0.050375921,0.045301431,0.030292288,0.045997146,-0.156992878,-0.065994406,-0.012130473,-0.088411925,0.023814343,-0.015223881,0.077690855,0.085676059,-0.064536791,-0.030944586,-0.014040352,0.087712394,0.079186305,-0.038252868,-0.044343608,0.023448415,-0.083613831,0.007050458,0.024943435,-0.036973393,-0.085024787,-0.007502853,0.04346482,0.084635789,0.114893597,0.102148766,-0.092979451,0.004812608,0.023329695,-0.027141799,0.026749315,0.056501129,-0.032168467,-0.040385825,-0.014413264,-0.012986504,0.066653554,-0.068966583,0.034845387,0.062043792,0.035181207,0
0.379924887,-0.113866952,0.109333756,-0.000964464,0.025492063,-0.059439357,-0.034424425,0.060381202,0.160900989,-0.197805995,-0.090616531,-0.00417334,0.049286787,0.095096283,0.038606084,-0.124334794,-0.077039433,-0.024775992,0.055823484,0.109252121,-0.081724017,0.021701931,-0.043322631,0.025465318,0.08046714,-0.017587116,0.102326075,-0.051242096,-0.031215769,0.009704335,0.029670279,-0.021460527,0.014283256,0.057318211,0.029483055,-0.193240447,0.060349301,0.065532956,0.029377614,-0.075196593,-0.056397812,0.039914892,0.056777748,-0.099615231,-0.108156409,-0.090278247,-0.043796142,0.080126119,-0.016478163,-0.017110044,0.067033599,-0.153442471,-0.097896319,0.061268265,-0.079791635,-0.016663084,-0.098528328,-0.034713173,0.012832862,-0.027596782,0.025899972,0.025005938,0.062611091,0.00539824,-0.065733478,0.018067845,-0.029260101,0.028884977,0.03244968,0.037639569,0.03153266,0.005139279,0.060671321,-0.004975848,0.083215722,0.043875571,-0.014426318,-0.073055562,-0.061235226,-0.090105126,0.061759628,-0.021487686,0.024744576,0.082185498,-0.041083865,-0.020240078,-0.051829281,-0.054741971,-0.048123321,0.010646305,0.103171246,0.071024534,0.05054986,0.092095876,0.092526979,0.028206081,0.045473395,0.007036392,-0.059992284,-0.032649354,0
0.453869331,-0.087837682,0.181292753,0.126796776,0.152608265,0.040181368,0.018314843,0.140778101,0.014844943,0.180461178,-0.060991758,0.145829256,0.085449376,-0.086170999,-0.049164802,0.014987864,0.009453848,0.053512663,-0.064894166,-0.055761717,-0.148392549,-0.015117976,0.014528357,-0.080985208,0.062576223,-0.025118454,-0.01094775,-0.049960502,0.069857951,-0.028995739,0.04402844,-0.044569091,0.038824116,-0.043740714,-0.029916983,-0.048344705,0.037250993,0.016764571,-0.027910271,-0.021298751,-0.105525825,-0.06629811,0.075750068,-0.079801563,0.023869551,0.008601726,0.050915673,0.069646426,0.086525988,0.029283783,-0.003811291,0.121237567,-0.086893442,-0.046315684,-0.023500921,-0.087638652,0.011598414,-0.009442067,-0.00967254,0.012757158,-0.01440966,0.081834721,0.052111498,-0.040946604,-0.006837041,-0.014990337,-0.053536887,0.047806639,0.014130341,-0.056952667,0.058250353,-0.021254987,-0.050180666,-0.034288701,0.08503535,0.030250242,0.023750832,-0.073239206,0.020057314,-0.062740504,-0.096893926,0.038907858,0.011085752,-0.010228613,0.005532014,-0.030457187,0.07785942,-0.011160242,-0.000945497,-0.016007912,0.053451902,0.102523609,-0.078034595,-0.043054242,0.009800567,0.072070597,0.095100478,-0.003567713,-0.034389009,0.006446125,0
0.355306013,-0.15592206,-0.164940812,0.08654783,0.070167913,0.003912736,-0.161120491,-0.110384309,-0.104010678,-0.048456078,0.080675094,0.032775674,-0.096396624,-0.028734926,0.020208551,-0.094268449,0.099873302,-0.038872489,0.132072789,0.07836624,-0.030981693,0.109156647,0.048831822,-0.004612175,-0.051883894,0.031571056,0.03167094,-0.036012547,0.038307389,-0.032962171,0.010612485,0.053215167,0.053099269,-0.016309691,-0.010825429,-0.052370681,-0.034808369,0.010252776,0.018667586,-0.031185038,-0.010796709,-0.075533806,-0.018926749,-0.045746199,-0.0763628,-0.002211744,0.088269481,0.074688783,0.061582211,-0.157399385,-0.104902004,-0.075294915,0.044253436,-0.08717062,-0.000903474,0.040004443,0.04665353,-0.035104265,0.022834103,0.055327949,-0.07170327,-0.107648191,-0.048873536,0.005973494,-0.038874227,0.059129371,-0.020142284,-0.026687298,0.012842916,-0.048120731,-0.019593507,0.003247666,0.089898231,-0.02901764,-0.092649673,-0.010362636,0.046468934,-0.048792119,0.056173759,0.055294837,0.026033675,0.083183194,0.021072023,0.0413168,-0.09203411,0.057399604,0.024778228,-0.062958128,-0.091131278,-0.094109597,-0.021164256,-0.044571935,0.053858371,-0.034768365,-0.039333922,0.060983331,0.021703835,0.009493859,-0.038612255,-0.032111122,0
0.434360164,-0.135769786,-0.067763825,-0.040580011,-0.007883423,0.077499554,-0.150752215,0.143357344,-0.051153636,0.067268149,0.105104258,0.005952821,0.039044876,-0.017128787,-0.14167525,-0.120809434,0.136319406,-0.171501663,-0.014499819,0.012805791,-0.048290389,0.172199507,0.051123813,0.045779779,0.06150869,-0.019357767,-0.034419197,-0.008940338,-0.067037636,-0.123344946,0.114537411,-0.026106237,-0.01580415,0.057332363,0.022058389,-0.046871023,-0.075051181,0.062567031,0.042978582,-0.062985827,-0.059582919,-0.157942264,0.011741884,0.060824886,-0.105723801,0.055528755,0.014979315,-0.011434602,0.059552877,-0.187305712,-0.057039023,0.074837883,-0.043510499,-0.101367678,-0.034743648,0.035101211,0.068719366,0.032220825,-0.0209256,-0.039179375,-0.095133534,-0.060568308,-0.008830894,0.084799504,0.056318344,-0.057789547,-0.085687957,-0.011741269,-0.004207628,-0.029921841,-0.103758247,-0.022004946,0.029716125,0.098162994,-0.066905561,-0.094779572,0.064244404,0.061534522,-0.006993137,-0.022488998,-0.041641142,-0.05073825,-0.092193096,0.020095389,-0.027772499,0.025633114,0.018282387,-0.021674001,-0.041881812,-0.036720451,-0.033854157,-0.051761346,-0.029733123,-0.002277535,0.088480648,-0.041071275,0.045377111,0.031157077,0.026590089,-0.043911528,0
0.341698854,-0.189225478,-0.041067462,-0.211094854,0.145783103,0.008708894,-0.156072178,0.121949554,-0.119757124,0.238637342,0.034188314,0.094733848,0.09262089,0.054098529,0.087115698,-0.057230032,0.068951459,-0.135107998,-0.011434288,-0.016720766,0.019953436,0.039093977,-0.054492483,0.003245717,-0.016052637,0.016481035,0.03629663,0.035646729,-0.002222307,-0.029154201,0.078778353,0.092214908,0.014832847,0.00038563,0.001869309,0.035466249,-0.01479676,0.051398435,-0.048008768,-0.016175544,-0.054949491,-0.097369656,0.038280952,-0.039682134,-0.00235938,-0.035829669,-0.094545878,-0.086933521,0.025469055,0.099852338,0.008976012,-0.032380384,0.014969875,-0.060185887,0.057185751,0.004181404,-0.012654471,-0.011460131,0.067463873,0.028003487,0.097585708,0.092240531,0.034770926,-0.002181307,0.018414563,-0.138227997,-0.0243051,-0.022654965,0.061107136,0.063644758,0.027202272,0.105260811,0.109064257,-0.052847111,0.010302659,-0.108670642,0.032351165,-0.002690673,-0.005581957,-0.085359151,-0.029503543,-0.057388544,0.058085243,0.076609899,-0.001874378,-0.046508575,0.12919032,0.003979543,0.071403553,0.01621462,-0.010161341,-0.005951367,-0.039369492,0.07679504,0.1078514,-0.009477914,0.022997038,-0.058238481,-0.002039128,-0.03279156,0
0.381825463,-0.124512986,0.16564683,0.073321644,0.073014762,0.007093741,-0.130476032,-0.02279533,-0.204751011,0.174410707,-0.026484201,-0.084225349,-0.062085279,-0.023050866,-0.110410188,-0.048805209,-0.079860996,0.083612451,-0.000190586,0.018178205,0.007957704,0.016226742,0.108459148,0.04266888,0.01559857,0.012574494,0.005507921,0.015423493,-0.018469482,-0.028782518,-0.04208672,0.090449543,0.026833368,0.009894367,0.07953184,-0.024462605,-0.011517384,0.013774233,-0.043449734,-0.096923561,-0.058734785,-0.021417607,0.067553428,-0.08142624,0.005276197,0.034768483,0.040840397,0.136219056,-0.039958521,-0.059900577,-0.031654017,-0.007839488,-0.076143002,-0.068208482,-0.132169705,0.024431725,-0.028769676,0.104471392,-0.031289415,-0.032110839,0.057621358,0.014750264,0.07477503,-0.003116911,0.092275346,-0.025622455,-0.044146126,-0.013362056,0.015705242,-0.031571162,-0.067161137,0.059829592,0.028329748,0.045681451,0.055036924,-0.035281133,-0.058793207,0.026047359,-0.061112881,0.053419896,0.000338356,-0.084259513,0.014293734,-0.067223362,-0.049526883,-0.031394528,0.056098824,0.081628374,0.039616244,-0.036183519,0.080960113,-0.064591121,-0.058018594,0.037185495,-0.032843795,0.049032507,-0.024051398,0.049463833,-0.055527738,-0.074546486,0
0.4269833,0.104685947,0.085974543,-0.045720923,0.012966998,-0.047783336,-0.06329652,-0.039989149,0.060572807,-0.075818709,0.111549678,0.037273692,-0.023834537,-0.116392856,0.045042103,0.052740715,-0.145546595,0.108772937,0.037645842,-0.012344835,-0.019265561,0.063539346,-0.078174051,-0.016024911,0.088613174,-0.006143331,-0.00201778,-0.064199616,-0.089486324,0.036011565,0.010168068,-0.078085637,0.120637709,-0.130090636,-0.065540282,-0.103675408,-0.043892904,-0.034511011,0.000751749,0.03331718,-0.078461817,-0.035749862,0.034997446,-0.060844113,-0.015023513,0.022101099,0.000798207,-0.12234834,-0.046036798,-0.101570147,-0.074577645,-0.005918167,0.01334886,0.061830875,-0.041784326,-0.016998425,0.017761865,-0.023204192,0.050243504,0.013854902,-0.030243762,0.088291031,-0.112538229,-0.059070324,0.07839583,-0.011575955,0.038782313,-0.05125432,0.006994446,0.03804937,-0.060953884,0.110225483,0.066178789,-0.024745311,0.073833297,0.041883946,0.136741702,-0.040688161,0.059996936,-0.150213089,-0.005730729,-0.017421746,-0.084392739,-0.008892966,-0.040159054,0.08147056,-0.039326112,-0.042939203,0.062117228,0.020115501,0.118901202,-0.029555572,-0.056242024,-0.040440602,0.076578579,0.003585975,0.054996216,0.03689665,-0.014600086,-0.035193366,0
0.369823342,-0.058222995,0.021678785,0.062465949,-0.031418039,-0.14698494,-0.114586265,0.128053106,0.024735539,-0.272739133,0.055412056,0.10497583,-0.039228651,-0.018040166,0.100132412,-0.088121629,0.046202288,0.023116078,-0.03220189,-0.03962572,0.068858641,0.018502819,-0.065810512,0.02354027,0.058575271,-0.027622026,0.009323831,0.100063982,0.007990934,-0.029710276,0.043074756,0.069368774,-0.101692604,0.01097464,0.0356288,0.011161118,-0.02056161,-0.037450059,0.044564209,-0.150190255,-0.009404645,0.024460579,-0.054502574,0.07004107,-0.026153053,-0.03231504,0.102804768,0.098251237,0.006127212,0.017107755,-0.035408705,-0.009084959,0.001556392,-0.035521581,0.118620681,0.009228644,0.082525578,-0.066564263,-0.011378578,-0.016221775,-0.002455691,-0.105232576,-0.103262913,0.059993388,-0.008685528,-0.038431955,-0.01127578,0.010508667,0.083965026,-0.046976684,-0.024544706,0.001603848,-0.039518403,-0.046447348,0.018726646,-0.008602812,-0.07052419,-0.021099527,-0.062618448,-0.036244873,0.02846235,-0.023172641,0.009453636,-0.047818441,0.002559263,0.018957662,0.04808383,-0.121215846,0.065659441,0.11659509,0.037646836,0.039038817,0.017556884,-0.010785349,0.022761616,-0.04092155,0.01246888,-0.000343472,-0.101751093,0.048061628,0
0.387661949,-0.076354198,-0.00620049,0.015107661,-0.205714253,0.069442502,-0.028979484,0.171851243,-0.053179456,0.063544226,-0.048242123,-0.041175399,0.061663348,0.064842258,0.070400089,-0.028697544,-0.033877582,0.095259873,-0.029404742,0.035174069,-0.05976546,-0.079155207,0.02041274,0.003233047,0.027658373,-0.063152178,0.040140199,0.096073287,0.01684023,-0.08443804,-0.037769612,-0.0648705,0.108137958,-0.021713737,0.047609298,-0.024181483,0.042391849,-0.099242057,0.018977899,-0.077769613,-0.046084066,0.018818635,0.068929534,0.026670138,0.005804921,0.040225473,-0.050402854,0.037710697,0.042756883,0.032061355,0.006051558,-0.024633759,0.066406867,-0.113374457,0.137207583,0.065723249,0.081649261,0.048247392,-0.009126434,0.051314959,-0.076006876,-0.106281887,-0.037653065,-0.017989779,-0.049464148,0.006894026,-0.064066725,-0.002477723,0.008369294,-0.03789404,0.085309793,0.030263506,0.104056059,0.099538337,-0.007946753,-0.045806537,-0.022996266,0.043765531,0.116973724,0.034940975,-0.006131373,-0.120848053,-0.116009985,-0.105834263,-0.113244353,0.068199151,-0.085783106,-0.000106725,-0.006444565,0.027142857,0.093401176,-0.137758443,0.112627187,0.035740271,-0.0151153,-0.015016372,0.002111184,0.070313587,-0.021918013,0.121518946,0
0.441599835,0.023845446,0.104024949,0.099093133,-0.124136681,0.020446846,-0.049918008,-0.118277231,-0.037809034,-0.021024251,0.067642577,0.030500664,0.015785335,-0.163564963,-0.011059905,0.100632568,-0.182370866,-0.023533775,0.026023699,-0.032698568,0.027883399,-0.007204619,0.148057934,0.012410524,0.050519415,0.152634692,-0.110748168,0.047608004,0.129121264,-0.125024097,0.053948727,-0.005919153,-0.001793061,-0.042343686,0.107040247,-0.060322704,0.036358722,-0.021963079,-0.020957796,-0.061497876,-0.058124453,0.115530421,-0.01015286,-0.132975016,-0.054397853,-0.056272905,0.007027171,0.026236762,-0.081543389,-0.033381742,-0.014175002,0.04202048,-0.022562518,0.035750675,0.036610141,0.011291926,-0.094942662,-0.124332531,0.030331652,0.095344367,-0.018237939,-0.128129149,0.101110575,-0.021889139,0.120438332,-0.064385071,0.024072848,0.009578042,0.060898377,0.054535153,-0.096509327,-0.034104113,-0.085264742,0.0635862,0.023502414,-0.054819567,0.213049997,-0.039555344,0.032672068,-0.008486596,-0.097623911,0.079606612,0.024337954,-0.003296195,-0.06014847,-0.001152371,-0.032992873,0.003955987,-0.014244135,-0.007551014,0.096317748,0.012886258,-0.002506402,0.045916335,0.04069963,-0.034385325,0.007178236,-0.042545297,0.054852568,0.02667511,0
0.384562507,-0.082655165,0.03945271,0.019151968,-0.090029078,0.14403204,-0.09964647,0.023235775,0.063211533,0.0159392,0.207002446,0.061258324,-0.133971479,0.116034873,0.076821143,0.062980064,-0.106968581,0.033981308,0.052558152,-0.030730561,0.040285056,0.02239381,0.045245179,0.110901873,0.018090824,-0.030300871,-0.062387469,0.06199745,0.139589884,-0.102989752,-0.021806172,0.022830832,0.159568382,-0.012655098,-0.023470772,-0.045875972,0.020052158,0.09077121,0.069563198,-0.037670871,-0.007861377,-0.02611087,0.002720861,0.03172478,0.048983166,-0.077583864,0.020167928,0.048274359,0.010873689,-0.022256112,0.091742134,0.088244664,0.058934298,-0.098210071,0.140042112,-0.009146657,-0.104245556,0.037386199,-0.034865136,0.013527006,0.036550104,-0.061872856,0.148617476,-0.02977045,0.027745909,-0.022182519,0.021922443,0.043407522,0.098723809,0.086159011,-0.028064207,-0.061357281,0.049596945,0.098469687,0.044610205,-0.033468866,0.153651235,0.063307586,-0.040324747,-0.085868436,0.032425207,0.020923439,0.093345724,-0.008482855,0.086495487,0.037477239,0.002995497,-0.063477554,-0.026801157,0.091816288,0.023192888,-0.021099146,-0.030104939,-0.018846172,-0.011143815,-0.041862751,-0.002246637,-0.026643984,0.073070381,0.032234155,0
0.446423803,0.106961028,-0.165757451,0.196456938,-0.042995759,-0.063244899,0.129059919,0.037579077,0.042009921,-0.246956732,-0.112801182,0.135724371,0.100506654,-0.019625616,-0.051246481,0.034789295,-0.017103835,0.000528208,-0.024800335,-0.056041979,-0.005953191,0.023677264,0.017318816,-0.041674548,-0.145578366,-0.032597991,-0.016843245,0.133006561,-0.020848683,-0.052733394,-0.005935888,-0.011901754,-0.043258391,-0.041216053,0.068743088,0.088742447,-0.083843327,0.000795492,-0.030068782,-0.021078459,-0.023833021,0.009503144,-0.082795664,-0.023684323,0.091206016,-0.030644942,-0.023023734,0.024936613,-0.07381602,0.029567259,0.040170746,0.01686614,-0.010983256,0.03719095,-0.042225101,0.058503266,0.000387042,0.130986824,-0.004959692,0.029881871,-0.13285716,0.041637526,0.112334399,-0.053843248,0.02081675,-0.156091934,0.046030296,-0.035732418,-0.023802334,0.044962195,0.009318115,-0.050612702,-0.019396824,0.01215383,-0.050837046,0.057915086,0.062412419,-0.016726488,0.041647613,-0.156935645,-0.004673553,0.100834513,0.005853145,-0.035053711,0.102932228,0.037203221,0.026238958,-0.022750051,-0.019775405,-0.069704415,-0.02617133,-0.063625017,-0.107356845,0.076016086,0.099697938,0.094334486,0.012173603,0.014918147,0.025965438,-0.031358172,0
0.412490839,-0.026453641,0.03914308,0.016482529,0.224202977,0.037513358,-0.138737369,0.027392728,0.21102604,-0.113052914,-0.004663001,-0.001678063,0.235319873,-0.050434413,0.012026386,-0.144628125,-0.039682965,0.05699587,0.048033397,0.052708961,-0.079857424,0.038408949,-0.019673215,0.061688224,0.014631956,-0.01230639,-0.027192509,-0.065120033,-0.004208334,0.086409553,0.000462033,0.105291549,0.036564408,-0.047893283,0.050880429,0.032907773,-0.070478863,-0.095138693,0.107298905,-0.004713564,-0.009779473,-0.066704919,0.021855818,-0.147398715,-0.013523726,0.035743527,-0.017863439,0.060911099,-0.016771901,0.043348382,0.056303501,0.065989631,-0.058082895,0.035629575,-0.111804317,0.071823838,0.108301714,-0.011902275,-0.005069945,0.124948699,-0.011744949,0.029365843,-0.001613707,-0.022554943,-0.038859833,-0.08124204,-0.034873381,0.009298296,-0.019202592,0.039635033,-0.022792664,0.05369377,0.017577177,0.093668032,-0.086837315,-0.09563048,-0.050322006,0.03374684,0.07574263,-0.013944156,-0.040405071,0.083553797,0.039129858,-0.00829166,0.003805847,-0.117302712,0.032445346,-0.013493051,-0.003307642,-0.030850446,0.018752779,-0.009568848,-0.027716274,-0.00350407,-0.031824142,0.031794659,-0.06205007,-0.003612851,0.039962352,-0.105427571,0
0.426790763,0.033319649,-0.055532542,-0.161205885,-0.004056284,0.086270781,-0.028406497,0.015655495,-0.123776088,0.007123724,-0.001683205,0.119231349,-0.149307169,-0.021532365,-0.095431252,-0.089412334,-0.018280241,0.049776467,-0.007560323,-0.081805414,0.027604953,-0.137421689,-0.030925915,0.030216127,-0.078374982,0.013701341,-0.11467432,0.043129726,0.100957426,-0.053992619,0.056441076,0.005113353,0.138800249,-0.062687634,0.002890302,-0.042436537,-0.038919314,-0.097604279,-0.01023812,0.055416971,-0.006895807,0.052745919,0.017043576,-0.090210127,0.027205084,-0.054370023,0.018153452,-0.01195314,0.078889753,-0.023123525,0.079454642,-0.043511907,-0.055556832,-0.003912137,0.04581621,0.00803263,-0.08804795,-0.060760499,0.079357431,0.070821942,-0.036328852,-0.00423599,-0.029034936,-0.06711803,-0.072471464,0.06622864,0.002459313,-0.049785988,-0.036062298,-0.00745695,0.036030591,0.054390709,0.044393887,-0.04003641,0.062550349,0.016391614,0.105488229,-0.013677107,0.074724314,0.022953545,-0.028851415,0.071712898,-0.048335691,-0.05095721,0.008164757,0.013700958,0.028335049,-0.07148491,-0.121828832,0.04394687,-0.008026326,0.031842656,-0.039486174,-0.010365925,0.051519057,0.01428954,0.130997349,0.019441991,0.054665048,0.07487571,0
0.45154552,-0.043951793,0.01356244,-0.057498733,0.063081469,-0.131154899,0.065522553,-0.020487272,-0.059767964,0.036026973,0.158785113,0.099118179,0.173367534,-0.074161045,-0.081140027,0.068812269,-0.049668154,-0.089082097,-0.003510619,0.091841066,0.123020457,0.131570709,-0.048399418,-0.032072876,-0.033617034,0.040461025,0.109669305,0.078707935,-0.062187783,-0.048335553,0.094058619,-0.014716721,0.081279781,0.068734843,-0.020580668,0.050373912,0.001442068,-0.126527602,0.022699791,-0.055494095,-0.052413089,0.027550787,0.073178739,0.012382307,0.02569196,0.020191435,-0.038295384,-0.147423002,-0.094219026,0.043854303,-0.050479877,-0.100316068,-0.129156061,0.043068932,0.020985272,0.043586389,-0.095914277,0.038338642,0.013882336,0.021553138,0.089059281,0.005570515,0.079940684,-0.081599562,-0.107238685,-0.03179392,-0.111321906,-0.062551331,-0.065340565,0.021663546,0.020220116,0.020161408,0.007033343,-0.037359488,-0.033214016,0.035769232,-0.019141243,-0.030308983,0.060277715,-0.072714633,0.017393046,0.042366343,0.000694487,0.038638225,-0.100798662,-0.071135203,0.00844328,-0.049260613,-0.057786914,-0.032843391,-0.043866911,-0.046353551,0.041696712,0.080132414,-0.070936256,0.014295442,-0.04777762,-0.153028999,0.036964249,0.007461825,0
0.487145752,0.225243266,0.017846458,0.060571772,-0.072633562,0.153855556,0.035450647,-0.125011906,0.160953557,-0.090686962,-0.164362836,-0.110253631,0.097637501,0.012632968,-0.021868854,0.086576776,0.003847976,-0.042828549,0.002713099,0.023296988,-0.070959255,-0.047293865,0.009191367,0.080756936,0.061065959,0.034257252,-0.053273039,0.011022715,0.101060026,-0.030711953,0.119512021,-0.099299173,0.090933338,0.079267394,-0.033106989,-0.039348876,-0.037858363,-0.100885662,0.000936144,-0.018270247,-0.09635176,-0.013288838,-0.012296744,-0.005290842,-0.028233303,0.033098573,-0.05068015,0.044952688,0.035444256,0.043199242,-0.015299175,-0.016016563,0.053838131,-0.04838187,0.05464748,0.153427326,0.002486792,0.008394058,-0.063506034,0.047284619,-0.030856913,-0.035447142,-0.020168511,-0.06699171,0.02694324,0.009023448,0.004249093,0.033557082,-0.028386848,-0.026453924,0.068591009,-0.08584792,0.067498397,-0.047222511,-0.081016102,0.097297481,0.053575744,0.046638323,0.059598963,-0.006377202,-0.080631671,-0.057178451,0.058697856,0.045567136,0.000335257,0.003834506,-0.035964387,-0.009356608,0.041676719,-0.049663279,-0.012620075,-0.020965196,0.013515686,-0.003606868,-0.052840967,0.066257933,0.050183639,-0.060561317,0.038208125,0.03589235,0
